song_name,song_popularity
Tsunami - Original Mix,55.0
Tu Amor,32.0
Tu Amor Fue Diferente,39.0
Tu Amor Me Hace Bien - Salsa Version,72.0
Tu Cabeza en Mi Hombro,53.0
Tu Eres Ajena,2.0
Tu No Eres Ganga,45.0
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),72.0
Tu Peor Error,72.0
Tu Pun Pun,56.0
Tu Recuerdo - MTV Unplugged Version,69.0
Tu Si Bailas,54.0
"Tu Si Quieres, Tu No Quieres",54.0
Tu Valor,48.0
Tu Y Yo - Cumbia Remix,45.0
Tu rêves,20.0
Tubthumping,51.0
Tucked Off Shawty / Touchdown,50.0
Tugboat,23.0
Tugboats,45.0
Tumbling Tumbleweeds,18.0
Tune In,47.0
Turn,60.0
Turn Around - Youngr Bootleg,58.0
Turn Down for What,73.0
Turn It Up,33.0
Turn Me On,65.0
Turn Up,1.0
Turn the Skies of Blue On,47.0
Turn! Turn! Turn! (To Everything There Is a Season),65.0
Turnin' Me On,71.0
Turning,39.0
Turntable,69.0
Tutti Frutti,14.0
Twenty Five Miles,50.0
Twice,61.0
"Twinkle, Twinkle Lucky Star",42.0
Twins,61.0
Twist And Shout - Remastered 2009,76.0
Twistin' the Night Away,1.0
Two High,22.0
Two More Bottles of Wine - Remastered Version,39.0
Two Princes,74.0
Two Punks In Love,66.0
Two Sides,54.0
Two Sparrows In A Hurricane,44.0
Two Weeks,40.666666666666664
Two steps too often aside (Early Variation I),14.0
Tykky Interludium,58.0
Tómame,60.0
Tù No Le Amas Le Temes,44.0
Tú Y Yo (feat. Nicky Jam & Justin Quiles),80.0
Tú de Qué Vas,72.0
U Can't Touch This,73.0
U Got Me,27.0
U Said,76.0
U-Mass,55.0
U.N.I.T.Y.,37.5
UDK,59.0
UMI Says,55.0
Ugly,59.0
Ugly Faces - Remix,17.0
Ugly Heart,67.0
Uh Huh,61.0
Uh Huh - Acoustic,56.0
Uh la La,29.0
Uknowhowwedu,46.0
Ultimatum - Edit,70.0
Uma,44.0
Umbrella,82.0
Un Alto en el Camino,40.0
Un Beso Y Una Flor,60.0
Un Cafe Para Platon,47.0
Un Dia Bonito,42.0
Un Flow Asi,54.0
Un Millon de Rosas,57.0
Un Montón De Estrellas,60.0
Un Palo (feat. ARHAM),44.0
Un Ramito de Violetas,49.0
Un Sueño (feat. Aloe Blacc),35.0
Un Tipo Como Yo,34.0
Un gaou à Oran - Bonus track,48.0
Un verano en Nueva York,57.0
Una Copa Llena,19.0
Una Mujer,18.0
Una Noche Más,48.0
Una Palabra,46.0
Una vez más,60.0
Unbelievable,11.0
Unbelievers,65.0
Unbothered,67.0
Uncle ACE,2.0
Uncle Tom's Cabin,52.0
Uncomfortable,57.5
Unconditional,55.0
Undead,67.0
Undecided,32.0
Under My Skin,31.0
Under Pressure,72.0
Under Pressure - Remastered,71.0
Under The Boardwalk,63.666666666666664
Under The Bridge,77.66666666666667
Under The Milky Way,5.0
Under Your Spell Again,28.0
Under the Sun,43.0
Undercover,41.5
Underlying Feeling - Adam K & Soha Radio Edit,46.0
Underneath It All - Acoustic Live - German Radio,57.0
Underneath Your Clothes,68.0
Understood,59.0
Undertow,47.0
Underwater,65.5
Unfinished Business,45.0
Unfinished Sympathy - 2006 Digital Remaster,56.0
Unforgettable,23.0
Unhinged,14.0
Unity,72.0
Unknown,23.0
Unless,56.0
"Uno Más Feat. Pharrell Williams, Miguel, Wiz Khalifa, J Alvarez (Remix)",41.0
Unreal,36.0
Unskinny Bop - 2006 - Remaster,61.0
Unsteady,78.0
Unsteady - Justin Caruso Remix,55.0
Unstoppable,45.0
Untamed,25.0
Until the Day I Die,44.0
Until the Levee,42.0
Untitled,35.5
Untouchable,57.0
Unwind,34.0
Unwritten,77.0
Up & Down,53.0
Up All Night,51.0
Up Down (Do This All Day),66.0
Up In The Air,12.0
Up Now (feat. G-Eazy and Rich The Kid),72.0
Up On The Roof,56.0
Up Where We Belong,57.0
Up With People,4.0
Uprising,77.0
Uproar,88.0
Upside Down,68.0
Upstairs Boogie,37.0
Uptight (Everything's Alright),56.666666666666664
Uptight Downtown,49.0
Uptown Funk,70.75
Uptown Girl,75.0
Us,64.66666666666667
Us (feat. Gunna),50.0
Us Ft. Lil Peep & Lil Tracy,61.0
Use Somebody,79.0
"Used (Prod. By GIRIBOY, MISU)",45.0
Used To Be,48.5
Used To Blue,32.0
Used To You,57.0
Used to This,65.0
Usted,82.0
Utican,65.0
V I B E,36.0
VCR,62.0
VVS,65.0
Vagabond,49.333333333333336
"Vagabundo, Borracho y Loco",50.0
Vaina Loca,91.25
Valentine,78.0
Valey,13.0
Valió la Pena - Salsa Version,60.0
Valleys,55.0
Vamonos,45.0
Vamos (feat. Dr Zeus & Raja Kumari),52.0
Van Gogh,52.0
Vapour Trail,37.0
Vas a Llorar,24.0
Vedauwoo,62.0
Velouria,46.0
Velvet Light,63.0
Ven,24.0
Ven Bailalo,69.0
Vendo un Corazón Usado,42.0
Veneno,35.0
Venom - Music From The Motion Picture,83.66666666666667
Vente Pa' Ca,77.0
Veranito de San Juan,37.0
"Verde, amarillo y rojo",62.0
Verified,60.0
Verona,60.0
Vertigo,34.5
Vete y Alejate de Mi,45.0
Vexed Riddim,30.0
Vibe,17.0
Vibes & Sh*t,47.0
Vibes (feat. Slimmy B & Yhung T.O.),60.5
Vibin' Out with (((O))),66.0
Vice Grip,54.0
Vices,17.666666666666668
Victoria Secret (feat. Father),40.0
Victory,47.0
Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2016 Remastered,49.0
Vida Loca,60.0
Vide,58.0
Video Killed The Radio Star,70.0
Video Killed The Radio Star - Single Version,25.0
Vienes O Voy,51.0
Vignette,49.0
Village,51.0
Virgen,60.0
Virginia,45.0
Virtual (Blue Balenciagas),71.0
Virtual Insanity - Remastered,59.0
Virtù e Fortuna,34.0
Visa (feat. Yaw Mini & F. Dowell),40.0
Visions,55.333333333333336
Visions Of China,61.0
Visions of China,64.0
Viva La Vida,81.0
Vivir Así Es Morir de Amor,56.0
Vleurgat,56.0
Vocales de amor,1.0
Vogue,66.0
Voicemail,72.0
Void,50.0
Volver a los Diecisiete,50.0
Volverás,54.0
Volveré,66.0
Volvió El Dolor,44.0
Volví a Nacer,68.0
Voodoo,53.0
Voodoo Child,49.0
Voodoo Doll,57.0
Vow,44.0
Voy Pa'lla,33.0
Vroom,71.0
Vroom (feat. Yung Pinch & 03 Greedo),47.0
"Vuela, Vuela (Voyage, Voyage)",69.0
Vuelve,67.0
Vuelve a Mi,53.0
Vuelvo,38.0
Vuelvo A Sentir,49.0
W Maak,27.0
WAKE UP,84.0
WDYW,65.0
WE GON DANCE,12.0
WEAKEND,47.0
WHACHU MEAN,48.0
WHAT DO U LIKE,38.0
WHY,77.0
WIFI LIT,75.0
WILCOX,38.0
WOAH,42.0
WORKIN ME,86.0
WOW,75.0
WWYD?,50.0
Wages,0.0
Wagon Wheel,67.0
Wait,59.5
Wait (The Whisper Song),62.0
Wait And Bleed,70.0
Wait For Me,49.0
Wait Up For Me,58.0
Wait for Me,65.0
Waitin' on a Blessin',37.0
Waiting,57.75
Waiting (PAL Remix),52.0
Waiting Around,25.0
Waiting For A Girl Like You,69.0
Waiting For Love,22.333333333333332
Waiting For The Thunder,2.0
Waiting For Tomorrow (feat. Mike Shinoda),34.0
Waiting For You (feat. Madison Love),47.0
Waiting Game,63.0
Waiting On the World to Change,76.0
Waiting Room,61.0
Waiting for You,31.0
Waiting on the Summer,60.0
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],75.0
Wake Me Up,48.0
Wake Me Up - Radio Edit,49.0
Wake Me Up Before You Go-Go,4.0
Wake Me Up Before You Go-Go - Remastered,62.0
Wake Me Up When September Ends,79.0
Wake Me When It's Quiet,59.0
Wake Me up Before You Go-Go,24.0
Wake Up,33.333333333333336
Wake Up At 07.00 pm,54.0
Wake Up Everybody,0.0
Wake Up Little Susie - 2006 Remastered Version,49.0
Wake Up On You,39.0
Wake Up Where You Are,64.0
Wake Up in the Sky,92.0
Waking Lions,61.666666666666664
Walay (My Bae),48.0
Walk,74.33333333333333
Walk Away,36.0
Walk Idiot Walk,53.0
Walk It Talk It,66.0
Walk Like A Man,58.0
Walk Like an Egyptian,65.0
Walk Of Life,38.0
Walk On By,46.0
Walk On the Wild Side,74.0
Walk Out To Winter,37.0
Walk This Way,65.2
Walk Through This World With Me,36.0
Walk Through the Fire (feat. Ruelle),54.0
Walk With a Limp (feat. YFN Lucci),62.0
Walk on the Moon (feat. Lynx),48.0
Walk on the Wild Side,18.0
Walkin' After Midnight,55.0
Walkin' Back to Georgia,59.0
Walking Away,51.0
Walking Back To Georgia,60.0
Walking Backwards,48.0
Walking In Memphis,70.0
Walking Into Sunshine - Edit,3.0
Walking On A Dream,70.0
Walking On Sunshine,79.0
Walking The Floor Over You - 1941 Edit,22.0
Walls Come Tumbling Down,15.0
Walrus,50.0
Wana Maah,28.0
Wandering Worlds,50.0
Wanna Be,71.0
Wanna Be with You,40.0
Wanna Know U,15.0
Wannabe,81.0
Want Her,56.0
Want Me,54.0
Want Me (feat. Young Adz),52.0
Want To,86.0
Want U Back,57.0
Want You,60.5
Want You Back,46.0
Want to Want Me,53.0
Wanted Dead Or Alive,67.0
War,59.0
War - Single Version,57.0
War Is Hell - Re-Recorded,37.0
War Lord,25.0
Warm Leatherette,31.0
Warned You,65.0
Warning,60.0
Warpaint,31.333333333333332
Warrior - Instrumental,17.0
Warrior Falls,42.0
Wasabi,57.0
Wash It All Away,66.0
Washed Up Together,40.0
Washing Away,50.0
Wassup,37.0
Waste,24.0
Wasted,17.5
Wasted (feat. Lil Uzi Vert),84.0
Wasted Love,48.0
Wasted Love (feat. Dougy),0.0
Wasted Time,52.0
Wasted Years,52.0
Wasted Youth (Michael Brun Remix),49.0
Wasting My Young Years,50.0
Wat U On (feat. Gunna),70.0
Watch Out,18.0
"Watch Out For This [Bumaye] [feat. Busy Signal, The Flexican & FS Green]",8.0
Water (with Mahalia),58.0
Water Baby,51.0
Water Fountain,1.0
Water Under the Bridge,0.0
Waterfall,42.0
Waterfall - Remastered,63.0
Waterloo,26.0
Watermelon Crawl,63.0
Waterworld (feat. GoldLink & Jazz Cartier),7.0
Wav1,49.0
Wavemotion,27.0
Waverunners,49.0
Waves,43.0
Waves - Acoustic,64.0
Waves - JordanXL Remix,59.0
Wavey - VIP Mix,25.0
Wavin' Flag,20.0
Way Back (feat. Cozi Zuehlsdorff),58.0
Way Down We Go,71.0
Way Out,15.0
Way Too Far.,54.0
Way You Move,14.0
Way to the Moon,33.0
Wayfarers Chapel,41.0
Ways To Go,66.0
Wayside,43.0
Wayward,42.0
Waze,50.0
We Ain’t Goin’ Nowhere,31.0
We All Die Trying To Get It Right,42.0
We Are,54.0
We Are All Illegals,23.0
We Are The Champions - Remastered 2011,63.0
We Are The World,68.0
We Are Young (feat. Janelle Monáe),73.0
We Are Your Friends - Justice Vs Simian,58.0
We Are Your Friends - Radio Edit,57.0
We Believe In Happy Endings,33.0
"We Belong - From ""Pitch Perfect 2"" Soundtrack",46.0
We Belong - Radio Edit,36.0
We Belong - Single Version,12.0
We Built This City,75.0
We Can (feat. Tory Lanez),63.0
We Can Do Better,81.0
We Can Have It All - Sigma Remix,47.0
We Can't Be Friends,62.0
We Can't Give Up,10.0
We Can't Stop,78.0
We Can't Stop (feat. Bea Miller),26.0
We Come Running,55.0
We Didn't Start the Fire,65.0
We Don't Care,81.0
We Don't Play,61.0
We Gonna Make It,35.0
We Got Everything (& Styles P),34.0
We Got the Funk,2.0
We Made It,51.0
"We On It (feat. P-Lo, Rexx Life Raj & Nef the Pharaoh)",46.0
We Should Be Free,33.0
We Still In This Bitch (feat. T.I. and Juicy J),56.0
We Take Care of Our Own,46.0
We The People....,28.0
We Used To Wait,22.0
We Will Rock You - Remastered,61.0
We'll Get Ahead Someday,44.0
We're Not Gonna Take It,60.0
Weak,69.0
Weathered,14.0
Week In Tennessee,53.0
Weekend Walking,30.0
Weekends,56.0
Welcome To The Jungle,62.25
Welcome to Atlanta,56.0
Welcome to My World,56.0
Welcome to Paradise,67.0
"Welcome to the Party (with Lil Pump, Juicy J, Famous Dex, & French Montana) - Remix",65.0
Well All Right,5.0
Welsh Corgi 웰시코기,17.0
Wendy,52.0
West End Girls - 2001 Remastered Version,58.0
What A Night (feat. Jeremih),29.0
What A Wonderful World,35.0
What About Me,24.0
What About Me (feat. Sosamann),87.0
What About Us,81.0
What About Us - Tiësto's AFTR:HRS Remix,56.0
What Am I Becoming?,50.0
What Am I To Do,59.0
What Do I Do - Dunisco Remix,41.0
What Do We Do (feat. Alex Aiono),57.0
What Do You Mean / Where Are Ü Now (Acoustic Mashup) [feat. Kaya May],59.0
What Do You Mean?,14.0
What Do You See (feat. Jack Freeman),27.0
What Goes On When The Sun Goes Down,30.0
What Have You Done,51.0
What I Am - Recorded at Spotify Studios NYC,61.0
What I Came Here For,51.0
What I Got,20.0
What I Know Now (feat. Wiz Khalifa),67.0
What I Like,25.0
What I Like About You,70.0
What I Need (feat. Kehlani),73.0
What If I Stay,57.0
What Is Love,72.0
"What Is Love? Tell Me, Is It Easy?",60.0
What Is There to Say?,43.0
What It's Like,17.0
What It's Worth,48.0
What Lovers Do (feat. SZA),50.5
What Makes You Beautiful,69.0
What Makes You Country,66.0
What Mattered Most,44.0
What The Hell Happened To Us (feat. Kailee Morgue),56.0
What Was Her Name (feat. Chicks on Speed),34.0
What We Said (feat. MAGIC!) - Comme moi English Version,60.0
What Would Meek Do?,67.0
What Would You Do?,20.0
What You Do,63.0
What You Don't Do,33.0
What You Know,70.0
What You Need,43.0
What You Want,47.0
What You Want (feat. Total),66.0
What a Bam Bam,49.0
What a Difference You've Made in My Life,34.0
What a Fool Believes - Live,51.0
What a Girl Wants,8.0
What a Time to Be Alive,39.0
What the Heck I Gotta Do,53.0
What the World Needs Now Is Love,34.0
What's Going On,30.0
What's Good,61.0
What's Luv? (feat. Ja-Rule & Ashanti),74.0
What's My Age Again?,54.5
What's Up?,66.66666666666667
Whatcha Say,63.0
Whatchamacallit (feat. Chris Brown),73.6
Whatchu Mean,56.0
Whatever Comes to Mind,60.0
Whatever It Takes,86.0
Whatever You Like,45.5
Whatever You Want,70.0
What’s-her-face,54.0
When All Else Fades,67.0
When Doves Cry,70.0
When Doves Cry - Recorded At Spotify Studios NYC,63.0
When God Comes Back,7.0
When I (Dumpy),34.0
When I Call Em,50.0
When I Come Around,74.0
When I Drop This,56.0
When I See You Smile,67.0
When I'm With Him,64.0
When Legends Rise,60.0
When Love Breaks Down,47.0
When Love Takes Over (feat. Kelly Rowland),68.0
When My Time Comes,59.0
When The Right One Comes Along,47.0
When The Stars Go Blue,53.0
When The Sun Goes Down,18.0
"When They Fight, They Fight",16.0
When They Get Older,0.0
When We Low,44.0
When We Make Love,40.0
When We Were Young,10.0
When We're Dancing,36.0
When You Dance,42.0
When You Love Someone - Acoustic,70.0
When You Say Nothing At All,63.0
When You're Gone,65.0
"When You're Hot, You're Hot",44.0
When Your Heart Stops Beating,53.0
When the Night is Over,22.0
Whenever (feat. Conor Maynard),86.0
"Whenever, Wherever",76.0
Where Are You Now?,51.0
Where Are Ü Now (with Justin Bieber) - Rustie Remix,49.0
Where Did The Angels Go,1.0
Where Have All the Cowboys Gone ? - Remastered Version,52.0
Where Have You Gone (Anywhere),69.0
Where Hope Finds Glory,34.0
Where I Wanna Be,52.0
Where Is My Mind?,68.0
Where Is The Love?,40.0
Where The Bag At,66.0
Where The Streets Have No Name - Remastered,56.0
Where The Sun Goes (feat. Stevie Wonder),51.0
Where U Are,53.0
Where We Come From (feat. YoungBoy Never Broke Again),59.0
Where We Start,58.0
Where You Are,53.0
Where You Are - Acoustic,59.0
Where You Lead,62.0
Where the Night Goes,31.0
Where'd U Go,63.0
Where'd You Go,43.0
Where's My Love,29.0
Where's My Love - Acoustic,15.0
Where's Your Money,41.0
Wherever,59.0
Wherever You Go,6.0
Wherever You Will Go,74.0
While My Guitar Gently Weeps - Remastered,32.0
While We're Young,73.0
Whip It,49.0
Whiplash,46.5
Whippin (feat. Felix Snow),66.0
Whiskey,55.0
Whiskey - Recorded at Spotify Studios NYC,52.0
Whiskey River - Live,36.0
Whisper In Her Ear,60.0
Whispering Bells,40.0
Whistle,53.0
Whistle (While You Work It),55.0
White Boi,59.0
White Bronco,64.0
White Dress,46.0
White Flag,56.0
White Iverson,83.0
White Lies,50.0
White Lines,57.0
White Lines (Don't Do It),48.0
White Rabbit,70.0
White Room,71.0
White Tiger - Marcus Layton Radio Edit,56.0
Who Am I (What's My Name)?,72.0
Who Are You,63.0
"Who Are You, Really?",51.0
Who Can It Be Now?,61.0
Who Dat Boy,74.0
Who Do You Trust?,68.0
Who Else Could I Be,63.0
Who Hurt You?,61.0
Who Let The Dogs Out,64.0
Who Put The Bomp (In The Bomp Bomp Bomp) - 2004 Remastered Version,45.0
Who Want The Smoke?,76.0
Who We Are?,58.0
Who You Are (feat. MIO),66.0
Who'll Stop The Rain,66.0
Who's Cheatin' Who,52.0
"Who's Getting It Now - 12""",28.0
Who's Gonna Drive U Home?,47.0
Who's Gonna Fill Their Shoes,47.0
Who's Gonna Ride Your Wild Horses,15.0
Who's Making Love,4.0
Whoa,55.0
Whole Lot in Love - Acoustic,48.0
Whole Lot of Shakin' Going On,61.0
Whole Lotta Love,77.0
Whole New Way,44.0
Why Baby Why - Single Version,35.0
Why Can't This Be Love,62.0
Why Do Fools Fall In Love? - Single Version,5.0
Why Do You Feel So Down,66.0
Why Does It Hurt,3.0
Why Don't You Come On,68.0
Why Don't You Love Me - Single Version,2.0
Why Don't You Spend the Night,36.0
Why Her Not Me,65.33333333333333
Why Try,35.0
Why Woman,63.0
Why Would I Wait (feat. G-Eazy),63.0
Why don't u know?,31.0
Why'd You Come in Here Lookin' Like That,46.0
Wichita Lineman - Remastered,59.0
"Wicked Game - Live At Killkenny Arts Festival, Ireland/2011",20.0
Wicked Games,76.0
Wicked Ones,58.0
Wide Open Spaces,63.0
Wide World,19.0
Wild Child,59.0
Wild Frontier - Remastered 2002,48.0
Wild Heart,55.0
Wild Horses,68.0
Wild Horses - Acoustic,61.0
Wild Horses - Sam Feldt Remix,64.0
Wild Love,27.0
Wild Love - Acoustic,67.0
Wild Ones,57.0
Wild Ones (feat. Sia),79.0
Wild Side,61.0
Wild Thing,29.5
Wild Wild Son,67.0
Wild Wild West,40.0
Wild Wild West - Album Version With Intro,59.0
Wild World,75.0
Wild World - Acoustic Version,62.0
Wildflowers,57.0
Will Do,59.0
Will You Love Me Tomorrow,18.0
Williams Blood - Edit,33.0
Willy Wonka,31.0
Win Is Enough,31.0
Win or Lose,48.0
Window,55.0
Windows (feat. Icona Pop),41.0
Wine Me Up,43.0
Wine to the Top,52.0
"Wine, Women and Song",19.0
Wings Of A Dove,32.0
Winner Stays On.,0.0
Wins & Losses,61.0
Winter Soon,44.0
Winter Walks,52.0
"Wipe Me Down (feat. Foxx, Webbie & Lil Boosie) - Remix",59.0
Wipe Out,42.0
Wires,59.0
Wish I (feat. Tory Lanez),51.0
Wish I Knew You,72.0
Wish You Well,53.0
Wish You Were Here,54.0
Wish You Would,7.0
Wishes,51.0
Wishing (If I Had a Photograph of You),56.0
Wishing Girl,35.0
With A Little Help From My Friends - Remastered 2009,67.0
With Every Heartbeat - with Kleerup,53.0
With Every Heartbeat - with Kleerup - Tong and Spoon Wonderland Remix,35.0
With Me,56.0
With My Words,55.0
With Or Without You - Remastered,35.0
With You,55.333333333333336
With You - A Sweet Little Love Song Demo,62.0
With the Shits (feat. Young Thug),28.0
Without A Word,52.0
Without Me,87.33333333333333
Without You,43.0
Without You (feat. Sandro Cavazza),58.75
Withu,60.0
Wo!!,47.0
Woandering,49.0
Woke Up Late,58.0
Wokman,0.0
Wolf,15.0
Wolf (Bonus Track),58.0
Wolf Like Me,61.0
Wolverine,55.0
Wolverine (feat. Yung Bans),59.0
Woman,22.0
Woman - Mstrkrft Remix,38.0
Woman - Single Version,64.0
Woman Like Me (feat. Nicki Minaj),85.0
Woman Of The World,58.0
Woman in Love,67.0
Womanizer,76.0
Won't Be Long,22.0
Won't Get Fooled Again - Original Album Version,47.0
Won't Happen,20.0
Wonderful,54.0
Wonderland,31.0
Wonders,33.0
Wonders of the Unknown,51.0
Wonderwall,23.0
Wonderwall - Remastered,75.0
Woo Boost,39.0
Woodland,63.0
Woooo,0.0
Words,49.0
Work,46.0
Work - BURNS' Late Night Rollin Remix,37.0
Work B**ch,8.0
"Work Hard, Play Hard",57.0
Work Out,72.0
Work REMIX,75.0
Work Song,51.0
Work This Body,61.0
Work from Home,51.5
Work to Do,35.0
Working for the Weekend,15.0
World Class Cinema,14.0
World Shut Your Mouth,44.0
Worried Mind,22.0
Worry About Me,3.0
Worry No More,57.0
Worship,63.0
Worst (feat. Johnny Yukon),56.0
Worst Comes To Worst - Edited,53.0
Worst of You,75.0
Worth / Gotta Get Away,45.0
Worth It,68.0
Worthy Of You,62.0
Wot Do U Call It? (Instrumental Igloo),18.0
Would I Lie To You - Radio Edit,69.0
Would I Lie To You? - Edit,18.0
Would?,72.0
Wouldn't It Be Nice - Remastered,67.0
Wouldn't It Be Nice - Stereo Mix,72.0
Wow Freestyle (feat. Kendrick Lamar),72.0
Wraith,56.0
Wrap Me Up,50.0
Wrecking Ball,66.5
Wreckonize - Remix Vocal,58.0
Wretched,44.0
Wrong Move,71.0
"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",79.0
Wu-Tang Clan Aint Nuthing ta F' Wit,68.0
Wuthering Heights,66.0
Wylin',63.0
X,63.333333333333336
X - Remix,89.0
XCXD BXMB,35.0
XIBAL,54.0
XO,59.0
XO TOUR Llif3,22.0
XTCY,69.0
XXX's And OOO's (An American Girl),48.0
Xanny Bars 222,56.0
Xx22-2,51.0
Xxplosive,44.0
Y Te Lo Pido,47.0
Y cómo es él?,61.0
Y'all Come Back Saloon,40.0
YAKWTFGO (feat. Kali Uchis),44.0
YKWTFGO,0.0
YMCA - Original Version 1978,71.0
YOSEMITE,88.0
YOU,28.5
YSIV,77.0
Ya Baba,49.0
Ya Hmema (feat. Cheb Bechir),48.0
Ya Layaly,22.0
Ya Lili,44.0
Ya Me Enteré,75.0
Ya No,48.0
Ya No Tiene Novio,90.0
Ya Nour El Ein,53.0
Ya Ya,52.0
Yaavar,20.0
Yahooze,30.0
Yakety Axe - Buddha Remastered - 2000,33.0
Yalla Habibi - Summer Hit,55.0
Yam Yam,67.0
Yambeque,45.0
Yamborghini High,71.0
Yambύ,25.0
Yawa,35.0
Ye,63.0
Yeah Right,61.0
Yeah Yeah (feat. 50 Cent and Murda Beatz),57.5
Yeah!,71.2
"Yeah, I Know",11.0
Yearning,54.0
Yeezy,76.0
Yek Darmiyan,12.0
Yellow,83.0
Yellow Bird,38.0
Yes - Full Version,49.0
Yes Indeed,58.333333333333336
Yesterday - Remastered 2009,74.0
Yet Again,54.0
Yikes,81.0
Yin / Yang,52.0
Yo Aprendi,43.0
Yo Mismo La Vi,50.0
Yo No Muero en Mi Cama,43.0
Yo No Se Manana,71.0
Yo No Soy Guapo,27.0
Yo Soy Tu Maestro,57.0
Yo Sé Que Tú,26.0
Yo Viviré - I Will Survive,41.0
Yo Voy (feat. Daddy Yankee),65.0
Yo te diré,0.0
Yoi Yoi,31.0
Yoko Ono,56.0
Yonkers,65.0
Yoppa (with BlocBoy JB),73.0
Yottabyte,24.0
You,41.8
You & Me,30.0
You & Me - Flume Remix,37.0
You - Ha Ha Ha,44.0
You Ain't Much Fun,46.0
You Ain't Seen Nothing Yet,53.0
You Ain't Woman Enough,38.0
You And I,30.0
You And Me,25.0
You And Me - Naturalize Remix,35.0
You Are Healing,48.0
You Are My Sunshine,30.0
You Are So Beautiful,53.0
You Are The Reason,84.0
You Are The Reason - John Gibbons Remix,48.0
You Beat Me To The Punch,46.0
You Belong To Me,37.0
You Can Call Me Al,72.0
You Can Cry,72.0
You Can Have It All,48.0
You Can't Change Me,49.0
"You Can't Hide (Your Love From Me) - Original 12"" Mix",2.0
You Can't Hurry Love,37.5
