,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
7147,Sassy,40.0,193213.0,0.0861,0.78,0.647,0.0,11.0,0.0873,-6.331,0.0,0.1639999999999999,116.976,4.0,0.551
7148,Satellite,58.0,239253.0,6.709999999999999e-05,0.386,0.931,0.0,2.0,0.146,-5.874,0.0,0.0974,77.119,4.0,0.339
7149,Satin Sheets,30.0,202733.0,0.7609999999999999,0.545,0.252,0.0,2.0,0.0703,-13.462,1.0,0.0272,99.156,4.0,0.349
7150,Satisfaction,52.0,285413.0,0.165,0.802,0.725,0.0984,11.0,0.0782,-3.392,1.0,0.102,129.984,4.0,0.347
7152,Sativa - Recorded at Spotify Studios NYC,64.0,269773.0,0.959,0.5710000000000001,0.184,0.0,9.0,0.114,-14.828,1.0,0.0418,105.726,4.0,0.221
7153,Saturday Love,16.0,257042.0,0.104,0.778,0.615,0.000112,11.0,0.0797,-8.675,1.0,0.0397,116.534,4.0,0.769
7154,Saturday Night,58.0,186382.0,0.116,0.779,0.8909999999999999,0.00541,8.0,0.0396,-4.754,1.0,0.0903,122.995,4.0,0.7829999999999999
7155,Saturday Night - Radio Mix,65.0,247405.0,0.0449,0.728,0.784,0.0918,11.0,0.0964,-11.776,1.0,0.0379,129.981,4.0,0.964
7156,Saturday Night's Alright For Fighting,0.0,224306.0,0.0261,0.5379999999999999,0.956,0.000147,9.0,0.279,-4.022,1.0,0.123,150.028,4.0,0.72
7159,Saturdays (feat. HAIM),12.0,205442.0,0.0661,0.471,0.6970000000000001,3.64e-05,9.0,0.0962,-4.753,1.0,0.105,169.99,4.0,0.797
7160,Saturnz Barz (feat. Popcaan),69.0,181906.0,0.0272,0.383,0.621,0.0,6.0,0.4270000000000001,-5.877999999999999,0.0,0.113,80.051,4.0,0.213
7161,Sauce God - Instrumental,29.0,220839.0,0.00278,0.589,0.516,0.8909999999999999,4.0,0.0868,-11.915,0.0,0.0379,150.006,4.0,0.0791
7162,Sauce It Up,49.0,207038.0,0.0577,0.816,0.526,0.0,6.0,0.126,-6.354,0.0,0.298,79.51899999999998,4.0,0.0965
7163,Saudade Nível Hard,82.0,181846.0,0.0437,0.509,0.8109999999999999,0.0,6.0,0.33,-5.604,0.0,0.127,167.922,4.0,0.716
7165,Save A Little Love,62.0,202930.0,0.0104,0.629,0.909,0.0,0.0,0.5529999999999999,-2.582,0.0,0.108,121.943,4.0,0.321
7166,Save My Life - Radio Edit,53.0,217973.0,0.778,0.583,0.235,0.0,6.0,0.187,-10.121,1.0,0.0287,137.829,4.0,0.368
7167,Save Myself,50.0,186574.0,0.28,0.568,0.7709999999999999,0.0,8.0,0.1639999999999999,-3.039,1.0,0.0302,112.039,4.0,0.462
7168,Save That Shit,84.0,231546.0,0.0262,0.534,0.583,0.0,2.0,0.421,-8.672,1.0,0.0288,105.997,4.0,0.145
7169,Save This Heart,59.0,181880.0,0.168,0.518,0.466,0.0114,7.0,0.105,-13.394,1.0,0.0322,123.654,4.0,0.423
7172,Sax to Me,64.0,363924.0,0.00173,0.789,0.6579999999999999,0.669,4.0,0.0782,-7.752000000000002,0.0,0.0468,125.998,4.0,0.33
7173,Say I Wanna Know,1.0,249906.0,0.459,0.463,0.57,0.0,4.0,0.091,-6.573,0.0,0.0864,62.411,4.0,0.628
7174,Say It (feat. Tove Lo) [Illenium Remix],10.0,267200.0,0.0343,0.482,0.769,0.00498,6.0,0.0953,-4.473,1.0,0.0549,149.69,4.0,0.4270000000000001
7175,Say It - SG Lewis Remix,3.0,297600.0,0.0318,0.605,0.501,0.35,11.0,0.208,-7.49,0.0,0.0429,150.013,4.0,0.103
7176,Say It Again,22.0,197853.0,0.388,0.693,0.513,5.48e-06,1.0,0.0929,-7.876,0.0,0.0853,83.648,4.0,0.279
7177,Say It Ain't So,74.0,256880.0,0.00328,0.635,0.435,6.78e-06,3.0,0.071,-7.521,1.0,0.031,76.098,4.0,0.459
7178,Say It To My Face,60.0,171013.0,0.00128,0.596,0.789,0.0,1.0,0.0981,-5.585,0.0,0.045,111.034,4.0,0.399
7180,Say No More,54.0,196691.0,0.131,0.546,0.63,0.0,1.0,0.12,-7.269,1.0,0.264,133.025,4.0,0.402
7182,Say You Won't Let Go,85.0,211466.0,0.695,0.3579999999999999,0.557,0.0,10.0,0.0902,-7.398,1.0,0.059,85.04299999999998,4.0,0.494
7183,Say You Wont Let Go,61.0,230000.0,0.995,0.514,0.0282,0.95,11.0,0.111,-20.249,1.0,0.0693,96.015,4.0,0.244
7184,Say You'll Be There - シングル・ミックス,68.0,235973.0,0.0149,0.726,0.679,1.49e-06,1.0,0.0837,-6.218999999999999,1.0,0.0473,107.02,4.0,0.7509999999999999
7185,"Say You, Say Me",32.0,241066.0,0.355,0.636,0.405,0.0,8.0,0.081,-11.113,1.0,0.0287,128.06799999999998,4.0,0.257
7186,Say the Word,47.0,202666.0,0.0693,0.604,0.7240000000000001,0.0,5.0,0.07,-4.532,1.0,0.146,180.097,4.0,0.419
7187,Says She Loves Me,6.0,219240.0,0.029,0.8140000000000001,0.713,1.16e-06,7.0,0.352,-7.004,1.0,0.04,126.003,4.0,0.879
7188,Scar,61.0,148607.0,0.735,0.626,0.425,0.000218,1.0,0.111,-10.44,1.0,0.0512,76.95100000000002,4.0,0.347
7189,Scared Stupid,4.0,210946.0,0.0615,0.715,0.616,0.0,9.0,0.108,-5.468,1.0,0.0365,128.071,4.0,0.524
7190,Scared To Be Lonely - Brooks Remix,58.0,200624.0,0.0126,0.604,0.7959999999999999,0.0,1.0,0.106,-2.416,0.0,0.0597,127.991,4.0,0.225
7191,Scarf,54.0,105986.0,0.996,0.406,0.0128,0.865,9.0,0.0752,-30.625,0.0,0.0381,68.648,4.0,0.4970000000000001
7192,Scarlett,50.0,158218.0,0.153,0.758,0.506,0.0126,0.0,0.1639999999999999,-8.788,1.0,0.0359,129.935,4.0,0.687
7193,Scars,37.0,290598.0,0.0108,0.5329999999999999,0.77,0.918,6.0,0.0445,-5.462999999999999,1.0,0.0396,174.96099999999996,3.0,0.0785
7195,Scary Monsters And Nice Sprites,61.0,243353.0,0.00336,0.523,0.944,0.557,7.0,0.119,-3.5810000000000004,0.0,0.0837,139.997,4.0,0.324
7196,Scatter My Ashes Along the Coast or Don't,42.0,196223.0,0.000462,0.507,0.924,0.0,1.0,0.345,-4.063,1.0,0.0556,100.013,4.0,0.8029999999999999
7197,Scheiße,48.0,225466.0,0.00488,0.728,0.97,0.0,5.0,0.288,-4.883,0.0,0.101,131.054,4.0,0.539
7198,Schwesterherz,56.0,204746.0,0.0752,0.525,0.894,0.000124,11.0,0.107,-6.534,1.0,0.545,78.782,4.0,0.487
7199,Science Student,51.0,203363.0,0.562,0.789,0.8640000000000001,0.0,2.0,0.0759,-2.8480000000000003,1.0,0.344,124.166,4.0,0.8140000000000001
7200,Scooby Doo Pa Pa (Remix),60.0,176702.0,0.196,0.921,0.965,0.000201,1.0,0.3229999999999999,-1.396,1.0,0.178,120.902,4.0,0.507
7201,Scorched Earth,35.0,103873.0,0.00114,0.0855,0.951,0.00136,7.0,0.87,-4.064,0.0,0.0664,190.203,4.0,0.227
7202,Scotland,58.5,228481.0,0.01715,0.579,0.6165,0.03385,10.0,0.106,-8.7925,0.0,0.02545,96.977,3.0,0.2025
7203,Scott Street,66.0,305000.0,0.77,0.509,0.417,0.0946,10.0,0.0887,-9.632,1.0,0.0295,134.95600000000002,4.0,0.482
7204,Scrape (feat. Gucci Mane),57.0,255750.0,0.00635,0.63,0.902,0.0124,2.0,0.633,-3.205,1.0,0.0664,159.98,4.0,0.452
7205,Scénario,48.0,230000.0,0.149,0.72,0.8440000000000001,0.0,3.0,0.126,-4.518,0.0,0.154,101.985,4.0,0.939
7206,Se Me Perdio La Cadenita,62.0,157106.0,0.0253,0.532,0.682,0.0,9.0,0.0822,-8.79,1.0,0.0495,96.341,4.0,0.715
7207,Se Murio De Amor,55.0,186280.0,0.392,0.527,0.696,0.0,0.0,0.0907,-3.386,1.0,0.0428,159.77100000000004,4.0,0.8170000000000001
7208,Se Que Volveras,13.0,262664.0,0.601,0.5329999999999999,0.498,0.00156,2.0,0.117,-9.279,1.0,0.0246,95.313,4.0,0.241
7209,Se Te Olvidó,61.0,269360.0,0.184,0.7809999999999999,0.498,0.0,10.0,0.103,-6.17,1.0,0.0273,113.981,4.0,0.346
7210,Se Va Se Va,28.0,179290.0,0.366,0.7340000000000001,0.8420000000000001,2.32e-05,8.0,0.054,-4.117,1.0,0.0693,172.044,4.0,0.965
7211,Se Vuelve Loca,77.0,191666.0,0.0196,0.7490000000000001,0.78,0.0,1.0,0.0901,-4.307,0.0,0.0636,92.007,4.0,0.905
7212,Sea Calls Me Home,45.0,187360.0,0.126,0.319,0.544,1.07e-05,11.0,0.261,-6.801,0.0,0.0364,79.532,4.0,0.272
7213,Sea Change,52.0,285067.0,0.0567,0.6809999999999999,0.496,0.337,0.0,0.126,-7.916,0.0,0.031,134.953,4.0,0.272
7214,Sea Of Tranquility,66.0,175318.0,0.993,0.316,0.00843,0.962,5.0,0.239,-30.838,1.0,0.0462,70.891,3.0,0.263
7215,Sea of Heartbreak,40.0,151773.0,0.37,0.594,0.48,9.04e-05,7.0,0.33,-12.03,1.0,0.0351,91.18,4.0,0.799
7216,Seabirds,51.0,298477.0,0.7290000000000001,0.615,0.622,0.0106,6.0,0.104,-7.6789999999999985,1.0,0.028,99.986,4.0,0.516
7217,Seal The Deal,0.0,249306.0,8.23e-05,0.532,0.969,0.00572,4.0,0.129,-3.577,0.0,0.071,106.001,4.0,0.435
7218,Search and Destroy - Iggy Pop Mix,55.0,208133.0,0.00353,0.235,0.977,0.00604,6.0,0.172,0.878,1.0,0.107,152.952,4.0,0.241
7219,Seasick (feat. M Huncho),66.0,223422.0,0.0454,0.76,0.742,0.0,2.0,0.14,-4.788,0.0,0.135,129.998,4.0,0.488
7220,Season of the Witch - 2005 Remastered Version; Mono,4.0,298266.0,0.151,0.4920000000000001,0.53,0.0113,2.0,0.047,-8.351,1.0,0.0308,99.237,4.0,0.667
7221,Seasons,34.0,196571.0,0.32,0.723,0.506,0.00255,11.0,0.315,-7.792000000000002,0.0,0.0509,105.021,4.0,0.5720000000000001
7223,Second Side,55.0,131711.0,0.34,0.752,0.476,0.7609999999999999,1.0,0.155,-7.252000000000002,1.0,0.114,163.967,4.0,0.59
7224,Secret,1.0,226686.0,0.0239,0.647,0.851,0.0229,0.0,0.123,-5.237,1.0,0.0804,120.009,4.0,0.392
7225,Secreto De Amor,63.5,274104.0,0.764,0.5685,0.4795,4.59e-05,2.0,0.1124999999999999,-7.1110000000000015,0.5,0.04295,96.168,4.0,0.6005
7227,Secrets - Syn Cole Remix,61.0,190476.0,0.0135,0.7020000000000001,0.7959999999999999,5.56e-06,9.0,0.15,-3.129,0.0,0.0522,125.998,4.0,0.61
7229,See Emily Play - 1996 Remastered Version,41.0,173800.0,0.205,0.456,0.71,6.4e-06,2.0,0.13,-9.205,1.0,0.0361,124.022,4.0,0.411
7230,See Emily Play - 2016 Remastered Version,33.0,174573.0,0.211,0.438,0.754,0.0,2.0,0.124,-7.035,1.0,0.0381,123.744,4.0,0.435
7231,See Me,58.0,212472.0,0.669,0.8540000000000001,0.578,1.1e-06,5.0,0.0844,-8.824,1.0,0.0889,137.025,4.0,0.306
7232,See Me Trying,53.0,128004.0,0.3670000000000001,0.618,0.6579999999999999,1.03e-06,10.0,0.101,-6.871,0.0,0.0404,150.05,4.0,0.214
7234,See See Rider,51.0,149093.0,0.643,0.674,0.371,0.0,1.0,0.0419,-16.429000000000002,1.0,0.0626,93.834,4.0,0.941
7235,See Through Me,18.0,198857.0,0.375,0.647,0.7759999999999999,0.821,0.0,0.111,-7.1560000000000015,1.0,0.0466,140.032,4.0,0.0368
7237,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",66.0,231965.0,0.877,0.393,0.207,0.0,10.0,0.104,-11.865,1.0,0.0392,163.99,4.0,0.262
7238,Seguiré Mi Viaje,36.0,148653.0,0.915,0.6920000000000001,0.311,1.33e-05,7.0,0.107,-9.27,1.0,0.0397,92.84,4.0,0.677
7239,Sekeh Mah,25.0,239800.0,0.792,0.503,0.511,0.0,5.0,0.0968,-11.407,0.0,0.227,171.03799999999995,3.0,0.929
7240,Self,66.0,94932.0,0.855,0.8079999999999999,0.541,0.000977,3.0,0.142,-6.525,1.0,0.252,92.132,4.0,0.8109999999999999
7242,Self Defeated,41.0,177280.0,0.000404,0.444,0.904,0.0,1.0,0.216,-4.374,1.0,0.0558,149.026,4.0,0.624
7243,Self Destruction,56.0,158746.0,0.0945,0.967,0.578,0.0,8.0,0.0786,-6.474,1.0,0.0993,120.041,4.0,0.774
7244,Self Esteem,71.0,257826.0,0.0204,0.488,0.862,0.0,0.0,0.359,-7.595,1.0,0.0476,104.56,4.0,0.706
7245,Self-Made,66.0,167853.0,0.00304,0.932,0.7020000000000001,1.87e-05,7.0,0.267,-3.459,0.0,0.0903,143.001,4.0,0.53
7246,Selfish,43.333333333333336,236032.66666666663,0.1718666666666667,0.656,0.7866666666666667,0.1006675999999999,3.333333333333333,0.0828,-5.719333333333332,0.0,0.0453666666666666,126.69233333333334,4.0,0.5583333333333332
7247,Selling The Drama,54.0,205413.0,0.00913,0.444,0.904,0.000111,6.0,0.145,-6.733,1.0,0.0633,124.253,4.0,0.341
7249,Send Me A Postcard,48.0,160826.0,0.0017,0.344,0.81,0.000409,11.0,0.119,-8.097999999999999,1.0,0.0448,153.80100000000004,4.0,0.667
7251,Send Me The Pillow You Dream On,38.0,173960.0,0.703,0.334,0.31,1.27e-05,2.0,0.279,-9.126,1.0,0.0295,109.171,4.0,0.48
7252,Send Me the Money,20.0,237000.0,0.0261,0.7709999999999999,0.745,0.0,9.0,0.0636,-6.511,1.0,0.315,140.058,4.0,0.698
7253,Send Me the Pillow You Dream On,46.0,147440.0,0.84,0.595,0.308,4.08e-06,3.0,0.0942,-11.626,1.0,0.0333,119.755,4.0,0.624
7255,Send My Love (To Your New Lover) - Live,64.0,225033.0,0.813,0.494,0.306,0.0015,6.0,0.693,-9.611,0.0,0.0489,161.142,4.0,0.503
7256,Send the Pain Below,65.0,252360.0,0.000281,0.468,0.851,0.00483,11.0,0.0644,-3.617,1.0,0.0398,92.079,4.0,0.293
7257,Senor Sereno,42.0,331253.0,0.597,0.639,0.713,0.238,7.0,0.156,-8.046,0.0,0.0383,112.231,4.0,0.942
7259,Sentiment,63.0,172000.0,0.99,0.4320000000000001,0.0437,0.895,1.0,0.107,-22.436,1.0,0.0332,71.031,3.0,0.268
7260,Sentimental,68.0,145641.0,0.993,0.705,0.121,0.918,7.0,0.156,-15.884,0.0,0.0774,120.056,3.0,0.374
7261,Sentimiento De Amor,42.0,203080.0,0.051,0.959,0.603,0.0,7.0,0.253,-5.327000000000001,1.0,0.056,129.918,4.0,0.966
7262,Separala Tambien,21.0,161174.0,0.833,0.411,0.176,0.879,2.0,0.133,-22.84800000000001,1.0,0.0559,170.45,4.0,0.956
7263,Separation (feat. Maverick Sabre),59.0,250213.0,0.574,0.513,0.644,0.0,5.0,0.144,-7.1110000000000015,0.0,0.277,139.57299999999998,4.0,0.482
7265,September - Recorded at The Tracking Room Nashville,69.0,187823.0,0.412,0.6409999999999999,0.444,0.00121,6.0,0.179,-6.482,1.0,0.0239,107.081,4.0,0.588
7266,"September - Throttle x Earth, Wind & Fire",65.0,256622.0,0.0234,0.71,0.893,4.89e-06,6.0,0.335,-5.904,0.0,0.149,122.018,4.0,0.458
7267,Sera Porque Te Amo,58.0,190564.0,0.157,0.8740000000000001,0.6679999999999999,0.0,4.0,0.0493,-7.421,1.0,0.038,118.889,4.0,0.979
7268,Sergio el Bailador,58.0,169600.0,0.306,0.789,0.67,0.0,7.0,0.0435,-12.263,1.0,0.0578,89.53200000000002,4.0,0.984
7269,Serious,73.0,188946.0,0.132,0.69,0.635,0.0,1.0,0.362,-7.624,1.0,0.34,144.065,4.0,0.569
7270,Servants Of Death,36.0,222558.0,0.00308,0.562,0.8370000000000001,0.00214,11.0,0.586,-5.381,0.0,0.0569,101.995,4.0,0.8270000000000001
7271,Será Igual (feat. Deborah Blues),40.0,229218.0,0.5820000000000001,0.774,0.449,5.8e-05,7.0,0.103,-8.404,0.0,0.0641,100.034,4.0,0.605
7273,Set It,0.0,312106.0,0.0183,0.698,0.82,0.136,5.0,0.112,-6.601,0.0,0.148,160.037,4.0,0.288
7274,Set On Fire,30.5,215653.0,0.0135,0.24,0.868,2.435e-06,6.0,0.267,-4.592499999999999,1.0,0.0899,120.4495,4.0,0.3965
7275,Set Piece,59.0,199490.0,0.351,0.541,0.483,0.4,1.0,0.111,-10.675,0.0,0.0514,80.73,4.0,0.6409999999999999
7276,Set Trippin,52.0,232133.0,0.435,0.485,0.7859999999999999,0.000313,11.0,0.0898,-4.119,0.0,0.445,80.987,4.0,0.337
7277,Seul but,38.0,203173.0,0.0509,0.5579999999999999,0.539,0.0,8.0,0.133,-8.456,1.0,0.345,77.247,4.0,0.472
7278,Seve - Radio Edit,71.0,210853.0,0.444,0.74,0.831,0.00304,5.0,0.0769,-7.3210000000000015,1.0,0.0456,121.034,4.0,0.448
7279,Seven,63.0,225394.0,0.6659999999999999,0.6920000000000001,0.421,0.147,4.0,0.104,-10.948,1.0,0.0295,96.982,4.0,0.8320000000000001
7280,Seven Into the Sea,28.0,230333.0,0.0005269999999999,0.504,0.8009999999999999,0.041,11.0,0.59,-7.093,0.0,0.0574,130.303,4.0,0.602
7282,Seven Spanish Angels,54.0,231026.0,0.373,0.5489999999999999,0.287,0.0,5.0,0.115,-13.135,1.0,0.0362,132.439,4.0,0.382
7284,Seven Year Ache,47.0,194853.0,0.475,0.747,0.568,0.000165,9.0,0.127,-8.651,0.0,0.0319,121.615,4.0,0.684
7285,Seven and Seven Is,34.0,139160.0,0.0043799999999999,0.453,0.7879999999999999,0.000121,9.0,0.131,-9.23,0.0,0.0341,78.50399999999998,4.0,0.55
7286,Sex & Candy,70.0,173493.0,0.238,0.67,0.5579999999999999,0.0,2.0,0.106,-9.159,1.0,0.0251,80.51100000000002,4.0,0.63
7287,Sex & Drugs & Rock & Roll,47.0,187573.0,0.499,0.835,0.711,0.0,9.0,0.0663,-11.249,1.0,0.0417,104.892,4.0,0.925
7289,Sexo (feat. iLe),68.0,209820.0,0.0161,0.759,0.85,0.0,5.0,0.0745,-4.348,1.0,0.1369999999999999,110.003,4.0,0.7090000000000001
7290,Sexual,37.0,188888.0,0.0623,0.8029999999999999,0.569,0.0,2.0,0.083,-7.392,1.0,0.0739,107.986,4.0,0.809
7291,Sexy And I Know It,61.0,199480.0,0.1,0.7070000000000001,0.861,0.0,7.0,0.191,-4.225,1.0,0.316,130.02100000000002,4.0,0.795
7292,Sexy Boy,59.0,298466.0,0.00111,0.435,0.6509999999999999,0.609,0.0,0.111,-6.152,1.0,0.0288,111.896,4.0,0.206
7293,"Sexy Dance - Moon, DJ Fabio Remix",32.0,466753.0,0.0079099999999999,0.78,0.52,0.861,9.0,0.101,-8.149,0.0,0.119,137.005,4.0,0.321
7294,Sexy M.F.,48.0,326093.0,0.1689999999999999,0.77,0.7440000000000001,0.00223,2.0,0.0537,-8.133,1.0,0.0937,106.15,4.0,0.5479999999999999
7295,SexyBack,77.0,242733.0,0.0584,0.967,0.583,0.0,7.0,0.0519,-5.562,0.0,0.0789,117.0,4.0,0.964
7296,Seymour,58.0,113345.0,0.952,0.7490000000000001,0.588,0.8859999999999999,0.0,0.152,-6.558,1.0,0.0762,122.057,4.0,0.434
7297,Señora Ley,35.0,247626.0,0.6609999999999999,0.564,0.6990000000000001,6.51e-06,8.0,0.199,-7.648,1.0,0.0518,173.862,4.0,0.8859999999999999
7298,Señora tentación,35.0,210413.0,0.964,0.49,0.127,0.0,2.0,0.0987,-12.161,0.0,0.0583,102.653,4.0,0.311
7301,Shabeh Eshgh,34.0,310800.0,0.693,0.665,0.604,6.43e-05,4.0,0.347,-10.364,1.0,0.13,135.591,3.0,0.708
7302,Shadow Of A Smile,36.0,499282.0,0.00108,0.774,0.72,0.7829999999999999,3.0,0.0815,-7.366,1.0,0.073,138.015,4.0,0.226
7303,Shadow Wind,50.0,240974.0,0.238,0.6509999999999999,0.675,0.000111,5.0,0.149,-7.1110000000000015,0.0,0.0544,101.041,4.0,0.146
7304,Shadow of Your Love,56.0,156456.0,0.000128,0.505,0.8440000000000001,0.361,9.0,0.128,-5.242000000000001,1.0,0.0282,129.95600000000002,4.0,0.24
7305,Shadowboxin',63.0,209973.0,0.0071,0.703,0.6459999999999999,3.8e-06,1.0,0.16,-10.036,1.0,0.3720000000000001,92.029,4.0,0.752
7306,Shadows,57.0,314000.0,0.00248,0.785,0.823,0.746,1.0,0.0975,-8.95,1.0,0.046,123.014,4.0,0.4920000000000001
7307,Shadows Inside,59.0,236549.0,4.27e-06,0.3670000000000001,0.972,1.0800000000000003e-05,10.0,0.153,-4.08,0.0,0.192,179.959,4.0,0.296
7308,Shahre Gham,20.0,219626.0,0.7490000000000001,0.45,0.384,0.00179,9.0,0.1369999999999999,-9.25,0.0,0.0333,82.836,3.0,0.305
7309,Shakara (Oloje),22.0,805746.0,0.263,0.634,0.713,0.0468,10.0,0.159,-6.619,0.0,0.0453,120.286,4.0,0.593
7314,Shake It Out,59.0,294580.0,0.0064,0.475,0.8425,0.000126,10.0,0.1285,-4.4295,0.5,0.05435,127.9015,4.0,0.2565
7316,Shake Me,54.0,222466.0,0.00465,0.5670000000000001,0.889,0.000183,9.0,0.269,-11.782,1.0,0.0304,132.726,4.0,0.555
7317,Shake Your Body (Down to the Ground) - Single Edit,61.0,224893.0,0.0307,0.774,0.8029999999999999,0.0,0.0,0.347,-4.959,1.0,0.0877,117.778,4.0,0.813
7318,Shake Your Rump,46.0,199533.0,0.0194,0.895,0.627,0.000149,1.0,0.114,-13.447,1.0,0.156,103.112,4.0,0.674
7319,Shakedown,51.0,166440.0,0.0237,0.52,0.883,0.249,1.0,0.205,-6.224,0.0,0.0316,96.499,4.0,0.6940000000000001
7320,Shakin' All Over - 2004 Remastered Version,44.0,139733.0,0.171,0.772,0.672,1.22e-05,9.0,0.359,-6.653,1.0,0.0373,125.227,4.0,0.6940000000000001
7321,Shaky Ground,59.0,192893.0,0.54,0.721,0.507,3.94e-06,9.0,0.114,-7.439,1.0,0.028,116.05,4.0,0.43
7322,Shaky in the Knees,51.0,209488.0,0.215,0.591,0.616,0.00223,7.0,0.0865,-7.2,1.0,0.0279,117.089,3.0,0.444
7324,Shallow - Radio Edit,85.0,217212.0,0.439,0.573,0.34,0.0,7.0,0.0886,-6.476,1.0,0.0301,95.787,4.0,0.304
7326,Shame,45.0,220311.0,0.2892999999999999,0.599,0.693,0.1199333,4.333333333333333,0.1361,-4.016,1.0,0.0361666666666666,131.46033333333332,4.0,0.6513333333333333
7327,Shame Resurrection,40.0,204390.0,0.133,0.297,0.622,4.78e-06,9.0,0.0971,-6.681,0.0,0.18,162.895,5.0,0.29
7328,Shangralah,0.0,236468.0,0.0005139999999999,0.731,0.511,0.0853,1.0,0.0753,-6.28,1.0,0.298,94.495,5.0,0.8059999999999999
7329,Shape of Love (feat. Boy & Bear),60.0,188453.0,0.118,0.625,0.736,0.0,1.0,0.1669999999999999,-8.658,0.0,0.0325,105.529,4.0,0.909
7331,Sharp Dressed Man - 2008 Remastered Version,72.0,258026.0,0.000359,0.601,0.8590000000000001,0.00124,5.0,0.0871,-5.263,1.0,0.0276,125.145,4.0,0.446
7332,She Bad,73.0,230952.0,0.0183,0.7909999999999999,0.504,0.0,10.0,0.0963,-7.864,1.0,0.266,159.94899999999996,4.0,0.355
7333,She Be Puttin On (Feat. Slim Dunkin),35.0,259918.0,0.0856,0.753,0.711,0.0,9.0,0.0409,-10.162,1.0,0.366,139.995,4.0,0.77
7334,She Came II Give It II U,55.0,242560.0,0.0419,0.8210000000000001,0.565,0.0,4.0,0.0796,-5.403,0.0,0.0837,119.97499999999998,4.0,0.7319999999999999
7335,She Can't Love You,51.0,217666.0,0.036,0.963,0.742,0.000989,4.0,0.303,-6.597,0.0,0.0904,114.689,4.0,0.6940000000000001
7337,She Don't Know She's Beautiful,61.0,174626.0,0.35,0.764,0.6459999999999999,0.0,9.0,0.0823,-9.349,1.0,0.0305,116.115,4.0,0.8859999999999999
7338,She Don't Love You,60.0,262053.0,0.335,0.36,0.333,1.09e-06,7.0,0.114,-8.491,1.0,0.0285,74.53,1.0,0.17
7340,She Drives Me Crazy,25.0,218906.0,0.1639999999999999,0.7959999999999999,0.693,1.77e-05,2.0,0.0408,-6.02,1.0,0.0413,108.8,4.0,0.954
7341,She Keeps The Home Fires Burning,47.0,236173.0,0.526,0.731,0.608,0.0,7.0,0.126,-10.69,1.0,0.0267,126.263,4.0,0.745
7343,She Love It When I,28.0,198600.0,8.08e-05,0.715,0.732,0.948,10.0,0.464,-8.971,0.0,0.0565,99.036,4.0,0.0448
7344,She Loves Control,78.0,177160.0,0.166,0.65,0.758,0.0,2.0,0.0889,-4.02,1.0,0.116,94.9,4.0,0.6629999999999999
7345,She Moves In Her Own Way,73.0,169306.0,0.239,0.41,0.8029999999999999,0.0,7.0,0.103,-5.363,1.0,0.0623,153.315,4.0,0.8140000000000001
7346,She Said,31.5,225146.5,0.0002969999999999,0.42,0.947,0.0,7.0,0.0895,-3.773,1.0,0.06885,165.0365,4.0,0.6639999999999999
7347,She Sells Sanctuary,63.0,252533.0,4.82e-06,0.55,0.765,0.873,7.0,0.132,-8.684,1.0,0.0287,139.453,4.0,0.417
7348,She Thinks I Still Care - Single Version,40.0,153333.0,0.642,0.552,0.362,0.0,11.0,0.124,-9.847,1.0,0.0297,115.023,4.0,0.639
7349,She Will,67.0,305840.0,0.000402,0.364,0.841,0.0,8.0,0.242,-4.831,1.0,0.119,100.14,5.0,0.0837
7352,She's Actin' Single (I'm Drinkin' Doubles),41.0,171093.0,0.5670000000000001,0.708,0.482,2.59e-05,6.0,0.115,-10.366,1.0,0.0315,109.41,4.0,0.6990000000000001
7353,She's Casual,54.0,183760.0,0.0132,0.435,0.591,0.0,2.0,0.101,-6.973,1.0,0.057,129.93,4.0,0.0941
7354,She's In Love With The Boy,61.0,245786.0,0.544,0.747,0.8029999999999999,3.54e-06,3.0,0.0938,-4.74,1.0,0.0307,125.016,4.0,0.746
7355,She's Kerosene,66.0,170453.0,0.043,0.5770000000000001,0.936,1.74e-05,11.0,0.413,-2.924,0.0,0.078,168.87900000000005,4.0,0.899
7356,She's My Winona,13.0,231493.0,0.000772,0.579,0.963,0.00103,6.0,0.495,-4.4430000000000005,0.0,0.0762,136.061,4.0,0.613
7357,She's Not There,18.0,145306.0,0.6559999999999999,0.517,0.535,0.0,4.0,0.0743,-8.331,0.0,0.0441,132.08,4.0,0.777
7358,She's On Fire - Maya Jane Coles Remix,53.0,360266.0,0.039,0.833,0.615,0.807,4.0,0.1,-8.714,0.0,0.0433,118.008,4.0,0.6629999999999999
7359,She's a Lover,29.0,212066.0,0.00407,0.439,0.795,0.00114,2.0,0.296,-9.424,1.0,0.0314,84.846,4.0,0.789
7360,She's so High,73.0,224693.0,0.2,0.537,0.84,2.15e-06,9.0,0.0998,-4.626,1.0,0.0363,124.269,4.0,0.211
7361,Shed a Light,70.0,191379.0,0.112,0.483,0.787,0.0,8.0,0.257,-5.244,1.0,0.102,122.058,4.0,0.58
7362,Sheena Is a Punk Rocker - 2001 Remastered Version,32.0,169893.0,0.106,0.481,0.93,0.000531,0.0,0.0878,-6.046,1.0,0.0342,176.167,4.0,0.877
